lat;lng;couvert;capacite;payant;type
48.9917536949;2.27701839968;NON;5;NON;ratelier
48.6966363949;2.29314729968;NON;16;NON;arceaux
48.6948355949;2.29520719968;NON;6;NON;inconnu
48.5810494949;2.30065789968;NON;0;NON;inconnu
48.6082320949;2.30471759968;NON;0;NON;inconnu
48.6358169949;2.30652529968;OUI;10;NON;arceaux
48.6931991949;2.30519969968;NON;5;NON;ratelier
48.6116444949;2.31354329968;OUI;40;NON;ratelier
48.7277669949;2.28142659968;NON;18;NON;arceaux
48.7306430949;2.28281999968;NON;2;NON;arceaux
48.7283667949;2.28489879968;NON;8;NON;arceaux
48.7335550949;2.28502239968;NON;10;NON;arceaux
48.7549440949;2.28412159968;NON;20;NON;ratelier
48.7362772949;2.28582889968;NON;16;NON;arceaux
48.7597043949;2.28399709968;NON;16;NON;arceaux
48.7804636949;2.28508629968;NON;8;NON;arceaux
48.8030612949;2.28421519968;NON;6;NON;arceaux
48.8054261949;2.28541279968;NON;2;NON;arceaux
48.7288568949;2.28719069968;NON;2;NON;arceaux
48.7288741949;2.28725679968;NON;2;NON;arceaux
48.7354414949;2.28686559968;NON;8;NON;arceaux
48.7348397949;2.28934619968;NON;2;NON;arceaux
48.7310869949;2.28983289968;NON;6;NON;arceaux
48.7391447949;2.28968029968;NON;10;NON;arceaux
48.7726543949;2.28627499968;NON;4;NON;ratelier
48.7778265949;2.28686199968;NON;8;NON;arceaux
48.7617180949;2.28751699968;NON;6;NON;arceaux
48.8063377949;2.28599899968;NON;6;NON;arceaux
48.8045831949;2.28806899968;NON;10;NON;arceaux
48.7669254949;2.29015639968;NON;4;NON;arceaux
48.7995292949;2.28932309968;NON;10;NON;arceaux
48.8173269949;2.28208799968;NON;6;NON;ratelier
48.8316182949;2.28143329968;NON;12;NON;inconnu
48.8359894949;2.28156409968;NON;8;NON;arceaux
48.8383123949;2.28200619968;NON;8;NON;inconnu
48.8487303949;2.28136319968;NON;20;NON;arceaux
48.8447880949;2.28176009968;NON;8;NON;inconnu
48.8420190949;2.28270239968;NON;14;NON;arceaux
48.8369939949;2.28356029968;NON;0;NON;inconnu
48.8418342949;2.28318469968;NON;10;NON;arceaux
48.8474779949;2.28245699968;NON;0;NON;inconnu
48.8449442949;2.28288249968;NON;8;NON;inconnu
48.8221346949;2.28516549968;NON;10;NON;arceaux
48.8394874949;2.28400619968;NON;16;NON;arceaux
48.8414312949;2.28426469968;NON;6;NON;arceaux
48.8391377949;2.28479749968;NON;0;NON;inconnu
48.8419575949;2.28540599968;NON;8;NON;arceaux
48.8442575949;2.28516929968;NON;6;NON;inconnu
48.8574223949;2.28177769968;NON;22;NON;arceaux
48.8562854949;2.28283779968;NON;22;NON;inconnu
48.8620655949;2.28322719968;NON;6;NON;inconnu
48.8641030949;2.28343519968;NON;4;NON;inconnu
48.8599813949;2.28567379968;NON;6;NON;arceaux
48.8779167949;2.28539449968;NON;6;NON;arceaux
48.8865144949;2.28376069968;NON;6;NON;arceaux
48.8830087949;2.28484679968;NON;12;NON;arceaux
48.8849145949;2.28547499968;NON;8;NON;inconnu
48.8427163949;2.28637309968;NON;14;NON;arceaux
48.8495403949;2.28634319968;NON;10;NON;inconnu
48.8534313949;2.28645119968;NON;10;NON;inconnu
48.8445322949;2.28722449968;NON;10;NON;arceaux
48.8216949949;2.28833289968;OUI;2;NON;casier
48.8217948949;2.28839649968;NON;4;NON;arceaux
48.8237025949;2.28907859968;NON;2;NON;arceaux
48.8412981949;2.28849819968;NON;8;NON;arceaux
48.8406117949;2.28907709968;NON;6;NON;inconnu
48.8444549949;2.28904099968;NON;10;NON;inconnu
48.8468103949;2.29047149968;NON;20;NON;arceaux
48.8802986949;2.28642489968;NON;8;NON;arceaux
48.8594936949;2.28800659968;NON;20;NON;arceaux
48.8871281949;2.28699139968;NON;16;NON;arceaux
48.8756117949;2.28855059968;NON;6;NON;arceaux
48.8796128949;2.28920389968;NON;8;NON;arceaux
48.8600799949;2.29003339968;NON;28;NON;arceaux
48.8934944949;2.28837199968;NON;2;NON;arceaux
48.8901729949;2.28939679968;NON;16;NON;arceaux
48.8916702949;2.28943199968;NON;6;NON;arceaux
48.7325284949;2.29230139968;NON;8;NON;arceaux
48.7340006949;2.29277449968;NON;4;NON;arceaux
48.7362093949;2.29323969968;NON;4;NON;ratelier
48.7773337949;2.29235659968;NON;8;NON;arceaux
48.7874581949;2.29242149968;NON;12;NON;arceaux
48.7773495949;2.29558569968;NON;4;NON;arceaux
48.8042746949;2.29797789968;NON;10;NON;arceaux
48.8244336949;2.29064739968;NON;6;NON;arceaux
48.8178789949;2.29268099968;NON;0;NON;inconnu
48.8257386949;2.29249629968;NON;4;NON;arceaux
48.8211904949;2.29261399968;NON;4;NON;arceaux
48.8513878949;2.29064369968;NON;8;NON;inconnu
48.8518715949;2.29122589968;NON;14;NON;arceaux
48.8164068949;2.29297729968;NON;0;NON;inconnu
48.8100023949;2.29453859968;NON;8;NON;arceaux
48.8232740949;2.29401509968;NON;8;NON;arceaux
48.8212137949;2.29493179968;NON;8;NON;arceaux
48.8397094949;2.29329639968;NON;18;NON;arceaux
48.8513594949;2.29308989968;NON;6;NON;inconnu
48.8327589949;2.29452549968;NON;10;NON;inconnu
48.8470122949;2.29451579968;NON;10;NON;arceaux
48.8560785949;2.29455879968;NON;10;NON;arceaux
48.8790195949;2.29079979968;NON;14;NON;arceaux
48.8567212949;2.29232049968;NON;18;NON;arceaux
48.8658276949;2.29284839968;NON;4;NON;arceaux
48.8665790949;2.29393079968;NON;4;NON;arceaux
48.8882175949;2.29400959968;NON;20;NON;arceaux
48.8295998949;2.29523759968;NON;8;NON;arceaux
48.8298512949;2.29617479968;NON;18;NON;arceaux
48.8317691949;2.29618479968;NON;2;NON;arceaux
48.8310888949;2.29639679968;NON;16;NON;arceaux
48.8292444949;2.29711769968;NON;36;NON;arceaux
48.8403060949;2.29580319968;NON;6;NON;arceaux
48.8469954949;2.29569309968;NON;8;NON;arceaux
48.8489330949;2.29615339968;NON;12;NON;inconnu
48.8414399949;2.29672429968;NON;8;NON;arceaux
48.8476333949;2.29723869968;NON;10;NON;inconnu
48.8096140949;2.29786949968;NON;14;NON;arceaux
48.8090496949;2.29829379968;NON;8;NON;arceaux
48.8238831949;2.29779939968;NON;6;NON;arceaux
48.8103777949;2.29930259968;NON;18;NON;arceaux
48.8378136949;2.29784609968;NON;0;NON;arceaux
48.8410785949;2.29831919968;NON;4;NON;arceaux
48.8472977949;2.29768689968;NON;8;NON;arceaux
48.8528844949;2.29807879968;NON;12;NON;inconnu
48.8422859949;2.29911519968;NON;8;NON;inconnu
48.8487732949;2.29934159968;NON;8;NON;arceaux
48.8608530949;2.29621349968;NON;16;NON;arceaux
48.8681511949;2.29590799968;NON;8;NON;arceaux
48.8610225949;2.29652429968;NON;16;NON;arceaux
48.8647617949;2.29639549968;NON;24;NON;arceaux
48.8648120949;2.29733969968;NON;12;NON;arceaux
48.8849874949;2.29555139968;NON;12;NON;arceaux
48.8875778949;2.29570179968;NON;10;NON;arceaux
48.8605150949;2.29844929968;NON;16;NON;arceaux
48.8601336949;2.29902269968;NON;8;NON;arceaux
48.8566908449;2.29914156426;NON;15;NON;arceaux
48.8572842449;2.29934535137;NON;0;NON;arceaux
48.8802878949;2.29966989968;NON;14;NON;arceaux
48.9078420949;2.28385639968;NON;28;NON;arceaux
48.9060882949;2.28402033078;NON;18;NON;arceaux
48.9849390949;2.28294809968;NON;10;NON;ratelier
48.9779185949;2.28319169968;NON;12;NON;inconnu
48.9672121949;2.28428989968;NON;10;NON;arceaux
48.9641320949;2.28535649968;NON;16;NON;arceaux
48.9689263949;2.28782909968;NON;12;NON;arceaux
48.9155200949;2.29084299968;NON;8;NON;inconnu
49.0631698948;2.29946269968;NON;0;NON;inconnu
48.7547893949;2.29971039968;NON;8;NON;arceaux
48.7548067949;2.29971649968;OUI;52;NON;ratelier
48.7553899949;2.30092779968;NON;2;NON;arceaux
48.7239519949;2.30255019968;OUI;0;NON;autres
48.7535507949;2.30301729968;NON;10;NON;arceaux
48.7531470949;2.30383219968;NON;24;NON;arceaux
48.7804159949;2.30275669968;NON;20;NON;arceaux
48.7783272949;2.30335419968;NON;4;NON;inconnu
48.7498530949;2.30473859968;NON;4;NON;arceaux
48.7389531949;2.30582759968;NON;4;NON;ratelier
48.7570462949;2.30653119968;NON;6;NON;arceaux
48.7599627949;2.30743519968;NON;6;NON;arceaux
48.8099053949;2.30030799968;NON;6;NON;arceaux
48.8232799949;2.30079999968;NON;0;NON;inconnu
48.8360917949;2.30051099968;NON;12;NON;arceaux
48.8525735949;2.29989869968;NON;10;NON;arceaux
48.8505377949;2.30013379968;NON;8;NON;arceaux
48.8376513949;2.30104889968;NON;14;NON;arceaux
48.8332882949;2.30122189968;NON;8;NON;arceaux
48.8377401949;2.30122119968;NON;12;NON;arceaux
48.8486046949;2.30134149968;NON;6;NON;arceaux
48.8138301949;2.30277069968;NON;4;NON;arceaux
48.8222659949;2.30239199968;NON;0;NON;inconnu
48.8286964949;2.30378809968;NON;14;NON;inconnu
48.8357735949;2.30232399968;NON;12;NON;arceaux
48.8369150949;2.30247219968;NON;8;NON;arceaux
48.8424978949;2.30246919968;NON;0;NON;inconnu
48.8330943949;2.30369119968;NON;6;NON;inconnu
48.8548711949;2.30325907717;NON;10;NON;arceaux
48.8567592949;2.30019762204;NON;10;NON;arceaux
48.8568288949;2.3002092163;NON;10;NON;arceaux
48.8648144949;2.29986279968;NON;16;NON;inconnu
48.8801721949;2.29997379968;NON;10;NON;arceaux
48.8699769949;2.30028659968;NON;4;NON;arceaux
48.8743939949;2.30176449968;NON;10;NON;arceaux
48.8921334949;2.30071509968;NON;12;NON;arceaux
48.8874021949;2.30102889968;NON;8;NON;arceaux
48.8915322949;2.30123549968;NON;4;NON;inconnu
48.8833052949;2.30173039968;NON;8;NON;arceaux
48.8619090949;2.30245469968;NON;2;NON;arceaux
48.8669581949;2.30419989968;NON;18;NON;arceaux
48.8895980949;2.30261939968;NON;16;NON;inconnu
48.8243616949;2.30474339968;NON;6;NON;inconnu
48.8272207949;2.30449119968;NON;14;NON;arceaux
48.8299444949;2.30517199968;NON;10;NON;arceaux
48.8460155949;2.30495659968;NON;6;NON;arceaux
48.8451058949;2.30532959968;NON;44;NON;arceaux
48.8398480949;2.30567329968;NON;5;NON;arceaux
48.8410786949;2.30638579968;NON;8;NON;inconnu
48.8501427949;2.30650159968;NON;4;NON;arceaux
48.8162434949;2.30734859968;NON;4;NON;arceaux
48.8213172949;2.30752439968;NON;0;NON;inconnu
48.8108162449;2.30809062926;NON;10;NON;arceaux
48.8174032949;2.30818409968;NON;4;NON;arceaux
48.8218401949;2.30860509968;NON;0;NON;inconnu
48.8391318949;2.30741929968;NON;16;NON;inconnu
48.8340082949;2.30779689968;NON;14;NON;arceaux
48.8338519949;2.30834279968;NON;12;NON;inconnu
48.8441465949;2.30881509968;NON;0;NON;arceaux
48.8487315949;2.30871019968;NON;38;NON;inconnu
48.8572598949;2.30456769968;NON;16;NON;arceaux
48.8562966949;2.30507289968;NON;16;NON;inconnu
48.8621922949;2.30633639968;NON;22;NON;inconnu
48.8828769949;2.30633899968;NON;4;NON;inconnu
48.8573542949;2.30681189968;NON;16;NON;inconnu
48.8568106949;2.30709109968;NON;10;NON;inconnu
48.8574515949;2.30733479968;NON;6;NON;inconnu
48.8574119949;2.30737489968;NON;14;NON;inconnu
48.8596096949;2.30722689968;NON;16;NON;arceaux
48.8629423949;2.30796039968;NON;20;NON;arceaux
48.8848944949;2.30680739968;NON;20;NON;inconnu
48.8903036949;2.30726789968;NON;12;NON;arceaux
48.7520891949;2.31253059968;NON;10;NON;arceaux
48.7537409949;2.31280049968;NON;6;NON;ratelier
48.7799934949;2.31286889968;NON;28;NON;arceaux
48.7882047949;2.31334099968;NON;10;NON;arceaux
48.7808594949;2.31605599968;NON;10;NON;arceaux
48.8120834449;2.30914449968;NON;8;NON;arceaux
48.8166918949;2.30997619968;NON;2;NON;arceaux
48.8134109949;2.31051869968;NON;10;NON;arceaux
48.8144053949;2.31016059968;NON;12;NON;ancrage
48.8158608949;2.31072649968;NON;28;NON;arceaux
48.8147400949;2.31083969968;NON;10;NON;arceaux
48.8260632949;2.31055499968;NON;10;NON;arceaux
48.8306344949;2.31036379968;NON;22;NON;arceaux
48.8375599949;2.30956449968;NON;16;NON;arceaux
48.8475699949;2.30892869968;NON;10;NON;arceaux
48.8487100949;2.30891049968;NON;10;NON;inconnu
48.8510516949;2.30921629968;NON;6;NON;inconnu
48.8346333949;2.31021189968;NON;2;NON;arceaux
48.8360872949;2.31009159968;NON;10;NON;arceaux
48.8375041949;2.31086679968;NON;8;NON;arceaux
48.8360606949;2.31109519968;OUI;0;NON;arceaux
48.8463703949;2.31008529968;NON;8;NON;inconnu
48.8453898949;2.31064709968;NON;12;NON;arceaux
48.8166030949;2.31156489968;NON;2;NON;arceaux
48.8248041949;2.31203289968;NON;16;NON;arceaux
48.8307825949;2.31189139968;NON;10;NON;arceaux
48.8150364949;2.31298029968;NON;4;NON;arceaux
48.8413046949;2.31184129968;NON;14;NON;arceaux
48.8324705949;2.31240659968;NON;10;NON;arceaux
48.8361750949;2.31255859968;NON;10;NON;inconnu
48.8366677949;2.31277849968;NON;10;NON;arceaux
48.8751874949;2.31015779968;NON;10;NON;arceaux
48.8818564949;2.30905919968;NON;4;NON;arceaux
48.8887673949;2.30953889968;NON;16;NON;arceaux
48.8888780949;2.30962669968;NON;14;NON;arceaux
48.8992099949;2.30912409968;NON;0;NON;inconnu
48.8851284949;2.31066799968;NON;8;NON;arceaux
48.8861954949;2.31083099968;NON;10;NON;inconnu
48.8847027949;2.31099389968;NON;22;NON;arceaux
48.8986343949;2.31020279968;NON;10;NON;inconnu
48.8985632949;2.31048589968;NON;0;NON;inconnu
48.8744936949;2.31175729968;NON;14;NON;arceaux
48.8796755949;2.31213879968;NON;8;NON;arceaux
48.8838745949;2.31345079968;NON;14;NON;arceaux
48.8864985949;2.31294139968;NON;10;NON;inconnu
48.8130791949;2.3136060463;NON;6;NON;arceaux
48.8101707449;2.31420852073;NON;8;NON;arceaux
48.8253677949;2.31404279968;NON;4;NON;arceaux
48.8320235949;2.31456899968;NON;12;NON;arceaux
48.8432281949;2.31554789968;NON;8;NON;arceaux
48.8547143949;2.31500889968;NON;6;NON;arceaux
48.8169975949;2.31691689968;NON;10;NON;arceaux
48.8202589949;2.31590919968;NON;2;NON;arceaux
48.8255196949;2.31580139968;NON;18;NON;arceaux
48.8296303949;2.31644449968;NON;6;NON;arceaux
48.8175551949;2.31741469968;NON;28;NON;inconnu
48.8154637949;2.3176650464;NON;6;NON;arceaux
48.8333008949;2.31726789968;NON;18;NON;arceaux
48.8335042949;2.31734029968;NON;12;NON;arceaux
48.8382869949;2.31695339968;NON;5;NON;arceaux
48.8430685949;2.31740059968;NON;4;NON;arceaux
48.8560055949;2.31701259968;NON;8;NON;arceaux
48.8648418949;2.31406479968;NON;10;NON;arceaux
48.8724272949;2.31454709968;NON;10;NON;arceaux
48.8767602949;2.31542459968;NON;6;NON;arceaux
48.8862434949;2.31402719968;NON;6;NON;inconnu
48.8861722949;2.31404369968;NON;6;NON;inconnu
48.8869692949;2.31352589968;NON;6;NON;arceaux
48.8874365949;2.31362539968;NON;14;NON;arceaux
48.8854353949;2.31428649968;NON;10;NON;inconnu
48.8926116949;2.31411429968;NON;18;NON;arceaux
48.8926431949;2.31448109968;NON;14;NON;arceaux
48.8810567949;2.31512179968;NON;8;NON;arceaux
48.8863583949;2.31499219968;NON;6;NON;arceaux
48.8847946949;2.31553759968;NON;10;NON;arceaux
48.8935767949;2.31513909968;NON;14;NON;arceaux
48.8893078949;2.31620819968;NON;22;NON;arceaux
48.8895786949;2.31637629968;NON;42;NON;arceaux
48.8899040949;2.31674059968;NON;30;NON;arceaux
48.8943771949;2.31593159968;NON;6;NON;arceaux
48.8952364949;2.31677409968;NON;4;NON;inconnu
48.8870455949;2.31765289968;NON;16;NON;arceaux
48.8880921949;2.31776259968;NON;8;NON;inconnu
48.9218960949;2.29975619968;NON;10;NON;ratelier
48.9545118949;2.30259649968;OUI;0;NON;inconnu
48.9336324449;2.30675709968;OUI;8;NON;ancrage
48.9593439949;2.30463139968;NON;0;NON;inconnu
48.9053622949;2.31043759968;NON;6;NON;arceaux
48.9203118949;2.31434949968;OUI;6;NON;arceaux
48.6727074949;2.32424359968;NON;6;NON;arceaux
48.7099714449;2.32530710218;OUI;0;NON;inconnu
48.7099864949;2.32539296877;OUI;0;NON;inconnu
48.7101764449;2.32541638233;OUI;0;NON;inconnu
48.709777995;2.32555785115;OUI;0;NON;inconnu
48.7002537949;2.32558149968;NON;4;NON;arceaux
48.6693334949;2.33130449968;OUI;0;NON;autres
48.6759842949;2.33411919968;NON;6;NON;arceaux
48.7067058949;2.33888529967;OUI;0;NON;inconnu
48.6324917949;2.34349559967;NON;0;NON;inconnu
48.6644400949;2.35229239967;NON;12;NON;arceaux
48.6758831449;2.35163794967;OUI;20;NON;arceaux
48.7550474949;2.32240789968;NON;6;NON;arceaux
48.7576977949;2.32243729968;OUI;12;NON;ratelier
48.7785812949;2.31871069968;NON;16;NON;arceaux
48.7930473949;2.32088009968;NON;6;NON;arceaux
48.7345197949;2.32436799968;NON;8;NON;arceaux
48.7783650949;2.32453129968;NON;0;NON;arceaux
48.8100827949;2.31822919968;NON;2;NON;arceaux
48.8163053449;2.31818662085;NON;4;NON;arceaux
48.8306962949;2.31911969968;NON;10;NON;arceaux
48.8148431949;2.31942369968;NON;2;NON;arceaux
48.8130711949;2.31983749968;NON;12;NON;arceaux
48.8112264949;2.32000359968;NON;6;NON;ratelier
48.8359554949;2.31859399968;NON;0;NON;arceaux
48.8389574949;2.31834989968;NON;6;NON;inconnu
48.8454014949;2.31891379968;NON;20;NON;arceaux
48.8430257949;2.31948069968;NON;4;NON;arceaux
48.8488837949;2.31925499968;NON;8;NON;arceaux
48.8509288949;2.31945769968;NON;22;NON;arceaux
48.8459752949;2.31983739968;NON;10;NON;arceaux
48.8493679949;2.32004709968;NON;4;NON;arceaux
48.8492902949;2.32007449968;NON;4;NON;arceaux
48.8440997949;2.32013229968;NON;8;NON;arceaux
48.8168124949;2.32116759968;NON;4;NON;arceaux
48.8206798949;2.32092129968;NON;6;NON;arceaux
48.8308263949;2.32089409968;NON;7;NON;arceaux
48.8199237949;2.32141459968;NON;16;NON;arceaux
48.8169834949;2.32191229968;NON;4;NON;arceaux
48.8180253949;2.32200629968;NON;8;NON;arceaux
48.8139754949;2.32255899968;NON;12;NON;arceaux
48.8325731949;2.32039659968;NON;10;NON;arceaux
48.8368743949;2.32149979968;NON;0;NON;arceaux
48.8573120949;2.31879649968;NON;8;NON;inconnu
48.8748788949;2.31921339968;NON;12;NON;arceaux
48.8878361949;2.31847379968;NON;8;NON;arceaux
48.8867306949;2.31858519968;NON;14;NON;arceaux
48.8897903949;2.31919749968;NON;14;NON;inconnu
48.8833921949;2.31957799968;NON;8;NON;arceaux
48.8854252949;2.31956879968;NON;20;NON;inconnu
48.8847289949;2.32004919968;NON;8;NON;arceaux
48.8878150949;2.31983519968;NON;10;NON;inconnu
48.8885153949;2.32011799968;NON;10;NON;inconnu
48.8915123949;2.32018249968;NON;10;NON;arceaux
48.8932294949;2.31986739968;NON;10;NON;inconnu
48.8910000949;2.32141599968;NON;6;NON;inconnu
48.9003679949;2.32065949968;NON;20;NON;arceaux
48.8940838949;2.32150409968;NON;4;NON;inconnu
48.8855352949;2.32196869968;NON;6;NON;inconnu
48.8899406949;2.32203959968;NON;8;NON;arceaux
48.8839789949;2.32224709968;OUI;12;NON;arceaux
48.9012051949;2.32189769968;NON;20;NON;arceaux
48.8352132949;2.32373879968;NON;4;NON;inconnu
48.8351531949;2.32376299968;NON;4;NON;inconnu
48.8407075949;2.32386459968;NON;10;NON;inconnu
48.8501036949;2.32434709968;NON;12;NON;arceaux
48.8551317949;2.32430039968;NON;10;NON;inconnu
48.8196789949;2.32535869968;NON;4;NON;arceaux
48.8159190949;2.32587769968;NON;4;NON;arceaux
48.8130341949;2.32660189968;NON;6;NON;arceaux
48.8191493449;2.32676009968;NON;6;NON;arceaux
48.8259156949;2.32647369968;NON;2;NON;arceaux
48.8261465949;2.32653619968;NON;2;NON;arceaux
48.8357377949;2.32505129968;NON;20;NON;arceaux
48.8412994949;2.32531329968;NON;14;NON;arceaux
48.8354729949;2.32584329968;NON;20;NON;arceaux
48.8488636949;2.32526159968;NON;10;NON;arceaux
48.8459265949;2.32597009968;NON;6;NON;arceaux
48.8612402949;2.32439839968;NON;14;NON;arceaux
48.8752920949;2.32401629968;NON;6;NON;inconnu
48.8890215949;2.32379509968;NON;8;NON;arceaux
48.8936946949;2.32284139968;NON;4;NON;inconnu
48.8956219949;2.32283759968;NON;8;NON;inconnu
48.8959225949;2.32291009968;NON;10;NON;inconnu
48.8810253949;2.32463429968;NON;16;NON;inconnu
48.8805293949;2.32493599968;NON;10;NON;arceaux
48.8935571949;2.32409859968;NON;8;NON;arceaux
48.8958610949;2.32493859968;OUI;10;NON;inconnu
48.8708490949;2.32502209968;NON;4;NON;arceaux
48.8563095949;2.32676329968;NON;32;NON;arceaux
48.8754659949;2.32622959968;NON;32;NON;arceaux
48.8748508949;2.32650759968;NON;14;NON;arceaux
48.8834252949;2.32572049968;NON;8;NON;inconnu
48.8872151949;2.32580219968;NON;8;NON;arceaux
48.8869355949;2.32593259968;NON;8;NON;inconnu
48.8934025949;2.32529329968;NON;12;NON;arceaux
48.8971752949;2.32599269968;NON;8;NON;inconnu
48.8925194949;2.32675309968;NON;8;NON;inconnu
48.8940186949;2.32696519968;NON;8;NON;inconnu
48.7372920949;2.32809299968;NON;0;NON;inconnu
48.7982409949;2.32773989968;NON;8;NON;arceaux
48.7961976949;2.32880859968;NON;4;NON;arceaux
48.7705262949;2.32972089968;NON;14;NON;inconnu
48.7862949949;2.32999669968;OUI;10;NON;arceaux
48.7926502949;2.33110619968;NON;6;NON;arceaux
48.7790570949;2.33553519967;NON;6;NON;arceaux
48.7944190949;2.33425069968;NON;8;NON;arceaux
48.8051448949;2.33493549967;NON;8;NON;arceaux
48.8068325949;2.33590459967;NON;4;NON;arceaux
48.8319588949;2.32755899968;NON;0;NON;arceaux
48.8178486949;2.32887989968;OUI;0;NON;abri
48.8181521949;2.32894279968;NON;6;NON;arceaux
48.8180138949;2.32898469468;NON;4;NON;arceaux
48.8250090949;2.32866699968;NON;10;NON;arceaux
48.8403936949;2.32782489968;NON;12;NON;arceaux
48.8493994949;2.32839269968;NON;12;NON;arceaux
48.8396803949;2.32919549968;NON;28;NON;inconnu
48.8543012949;2.32855559968;NON;26;NON;arceaux
48.8088548949;2.33016379968;NON;6;NON;arceaux
48.8219901949;2.33067399968;NON;10;NON;arceaux
48.8265915949;2.33050199968;NON;0;NON;ancrage
48.8277809949;2.33060829968;NON;12;NON;arceaux
48.8249983949;2.33129219968;NON;10;NON;arceaux
48.8277793949;2.33144639968;NON;18;NON;arceaux
48.8409069949;2.32982689968;NON;10;NON;arceaux
48.8553950949;2.32972039968;NON;8;NON;inconnu
48.8432118949;2.33150179968;NON;14;NON;arceaux
48.8459856949;2.33154009968;NON;24;NON;arceaux
48.8456490949;2.33158249968;NON;4;NON;arceaux
48.8569870949;2.32757169968;NON;10;NON;inconnu
48.8600784949;2.32804369968;NON;8;NON;arceaux
48.8759502949;2.32772119968;NON;0;NON;inconnu
